city,final_hub,name,address,accreditation_type,website,phone,lat,lng,nabh_speciality_codes,nabh_speciality_names,nabh_speciality_count,match_type,match_score,Hospital Id,Hospital Name,State,District,Hospital Contact,Current Specialities,Hospital Type,Empanelment Type,Application Status,Hospital Address,pmjay_speciality_count,final_city,p_focused_specialities,p_focused_count,unified_specialities,unified_count,unified_score,super_specialities_score_v2,google_rating,google_reviews,Unnamed: 34,Hospital_type,diff_score,unified_specialities_updated,market_alignment_score,Hospital_type_v3,New_Types_V2,reviews_phone,reviews_website,reviews_lat,reviews_lng,New_Types
bhopal,BHOPAL,srishti hospital,"PLOT NO. 10 KHASRA NO. 97/2 KAROND KALAN TEHSIL HUZUR ROAD BHOPAL , Bhopal, Madhya Pradesh, 462038",Certified,https://www.digibusinesscard.in/SRISHTI-HOSPITAL-KAROND-BHOPAL-,+91 77459 57176,23.2905889,77.4024478,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH+PMJAY,96.97,HOSP23P150416,SHRISHTI HOSPITAL,MADHYA PRADESH,BHOPAL,7745957176,"MG, SB, SG, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,4,BHOPAL,"MG, SB, SG, SU",8,MED|ORT|URO,3,3.1,0.83,3.3,21,,ADVANCED,3.64,MED|OPH|ORT|SUR|URO,3.64,ADVANCED,Advanced Multispecialty,077459 57176,https://www.digibusinesscard.in/SRISHTI-HOSPITAL-KAROND-BHOPAL-,23.3011875,77.4094375,Advanced Multispecialty
bhopal,BHOPAL,suryansh multispeciality hospital,"Plot No. 28, Laxmi Nagar, Behind BMHRC, 80 Feet Road, Bhanpur, Bhopal, Bhopal, Madhya Pradesh, 462038",Certified,https://suryanshhospital.in/,+91 62660 27462,23.2933108,77.4170378,OPH|ORT|SUR,Ophthalmology|Orthopedics|Surgery,1,NABH+PMJAY,98.51,HOSP23P144274,SURYANSH MULTI SPECIALITY HOSPITAL,MADHYA PRADESH,BHOPAL,7987263447,"SB, MG, SG",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,3,BHOPAL,"SB, MG, SG",8,MED|ORT,2,2.1,0.46,4,4,,CORE,3.01,MED|OPH|ORT|SUR,3.01,CORE,Advanced Multispecialty,062660 27462,https://suryanshhospital.in/,23.2943515,77.4177557,Advanced Multispecialty
bhopal,BHOPAL,pbgm superspeciality hospital & research centre,"153/2 166/1 KA, Aradhna Nagar, Karond, Bhopal, Madhya Pradesh, 462038",Certified,,,23.2950654,77.4037183,MED|OPH|ORT|URO,General Medicine|Ophthalmology|Orthopedics|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,,,,CORE,3.2,MED|OPH|ORT|URO,3.2,CORE,Advanced Multispecialty,,,23.2950654,77.4037183,Advanced Multispecialty
bhopal,BHOPAL,trimurti hospital,"Plot No. 2, Infront Of Bharat Petroleum, Vidisha Road, Bhanpur,Bhopal (m.p)462037, Bhopal, Madhya Pradesh, 462037",Certified,,,23.2947696,77.4293697,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,3.5,109,,CORE,3.09,MED|OPH|ORT|SUR,3.09,CORE,Standard Secondary General,088390 91662,,23.3429066,77.463219,Standard Secondary General
bhopal,BHOPAL,divyanka children hospital,"A-261,A262 NEW MINAL RESIDENCY GATE NO 4, AYODHYA BY PASS BHOPAL M.P., Bhopal, Madhya Pradesh, 462023",Certified,http://divyankachildrenhospital.com/,+91 98273 73915,23.275602,77.4515525,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.6,741,,ADVANCED,4.13,MED|OPH|ORT|SUR|URO,4.13,ADVANCED,Small Day-Care Clinics,098273 73915,http://divyankachildrenhospital.com/,23.2785753,77.4525573,Small Day-Care Clinics
bhopal,BHOPAL,shri siddhi vinayak hospital,"6, chanakyapuri, Minal Gate No. 01, J.K. Road, Bhopal , Bhopal, Madhya Pradesh, 462023",Certified,,,23.272353,77.458987,MED|OPH|ORT|URO,General Medicine|Ophthalmology|Orthopedics|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4,37,,CORE,3.32,MED|OPH|ORT|URO,3.32,CORE,Standard Secondary General,,,23.2675405,77.458174,Standard Secondary General
bhopal,BHOPAL,aadhaar hospital multispeciality unit,"PLOT NO.32 RADHAKRISHNA COLONY KAROND BYPASS BHOPAL, Bhopal, Madhya Pradesh, 462038",Certified,,+91 91748 84422,23.305163,77.411198,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH+PMJAY,98.67,HOSP23P167400,AADHAAR HOSPITAL MULTI SPECIALITY UNIT,MADHYA PRADESH,BHOPAL,9340077180,"BM, ER, ID, MG, MN, MP, SB, SG, SM, SN, SO, SP, SS, ST, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,15,BHOPAL,"ER, ID, MG, SB, SG, SN, SU",3,EMD|MED|NEU|ORT|URO,5,5.2,2.19,3.8,97,,ADVANCED,6.01,EMD|MED|NEU|OPH|ORT|SUR|URO,6.01,ADVANCED,Advanced Multispecialty,,,23.3028856,77.4085438,Advanced Multispecialty
bhopal,BHOPAL,suditi hospital,"6-C, VIJAY NAGAR, AIRPORT ROAD, LALGHATI, BHOPAL, BHOPAL, Madhya Pradesh, India, 462030",Certified,http://www.suditihospital.com/,+91 755 266 6660,23.2766445,77.3658425,MED|OPH|ORT,General Medicine|Ophthalmology|Orthopedics,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,3.3,102,,CORE,2.64,MED|OPH|ORT,2.64,CORE,Standard Secondary General,0755 266 6660,http://www.suditihospital.com/,23.2767213,77.3659188,Standard Secondary General
bhopal,BHOPAL,anand joint replacement centre,"5-6,SHRAVAN KANTA ESTATE,OPPOSITE BHARAT PETROL PUMP,NARELA BYPASS ROAD,, Bhopal, Madhya Pradesh, 462022",Certified,,+91 94253 03305,23.2649362,77.4648611,OPH|ORT,Ophthalmology|Orthopedics,1,NABH_ONLY,0,,,,,,,,,,,,,,,ORT,1,1,0.37,3.6,66,,SMALL,2.49,OPH|ORT,2.49,SMALL,Boutique Super-Specialty,094253 03305,,23.2650409,77.465676,Boutique Super-Specialty
bhopal,BHOPAL,pranjal medicity,"22-23, COMFORT PARK AYODHYA BYPASS ROAD ,BHOPAL, Bhopal, Madhya Pradesh, 462041",Certified,,,23.2610492,77.4752523,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.8,20,,ADVANCED,3.74,MED|OPH|ORT|SUR|URO,3.74,ADVANCED,Advanced Multispecialty,077719 99584,https://about.me/dr.pranjal,23.261621,77.474778,Advanced Multispecialty
bhopal,BHOPAL,laxmi multispeciality hospital,"E-19,PATEL NAGAR ,RAISEN ROAD ,BHOPAL , Bhopal, Madhya Pradesh, 462022",Certified,https://laxmihospitalbhopal.com/,+91 98938 38789,23.2516388,77.4834293,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,98.36,HOSP23P142023,LAXMI MULTI SPECIALITY HOSPITAL,MADHYA PRADESH,BHOPAL,9009281640,"MG, SB, SG, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,4,BHOPAL,"MG, SB, SG, SU",8,MED|ORT|URO,3,3.1,0.83,4.1,90,,ADVANCED,3.83,MED|OPH|ORT|SUR|URO,3.83,ADVANCED,Standard Secondary General,098938 38789,https://laxmihospitalbhopal.com/,23.2520509,77.5028983,Standard Secondary General
bhopal,BHOPAL,sant city hospital,"PLOT NO. 4 ,OLD DAIRY FARM BAIRAGARH ,BHOPAL , Bhopal, Madhya Pradesh, 462030",Certified,,+91 97552 19600,23.2656548,77.3405317,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,91.89,HOSP23P111236,Smart City Hospital,MADHYA PRADESH,BHOPAL,9109101829,"S12, S13, S5, S7",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,4,BHOPAL,"S12, S13, S5, S7",10,CAR|MED|ORT|URO,4,4.1,2.18,4.9,54,,ADVANCED,5.83,CAR|MED|OPH|ORT|SUR|URO,5.83,ADVANCED,Standard Secondary General,097552 19600,,23.2676065,77.342459,Standard Secondary General
bhopal,BHOPAL,shree multispeciality dental clinic bhopal,"FLAT NO B001 GROUND FLOOR PLOT NO 16 TO 19, CHINAR ROYAL NARAYAN NAGAR HUZUR KOLAR, BHOPAL, Bhopal, Madhya Pradesh, 462026",Empaneled,,,23.1998329,77.4472742,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.5,272,,CORE,3.19,MED|OPH|ORT|SUR,3.19,CORE,Small Day-Care Clinics,095754 00857,,23.1995056,77.4471822,Small Day-Care Clinics
bhopal,BHOPAL,kishnani hospital,"PLOT NO.48,GAYATRI COLONY MAIN RAOD BAIRAGARH,BHOPAL, Bhopal, Madhya Pradesh, 462030",Certified,,,23.2698579,77.3364304,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,100,HOSP23P170715,KISHNANI HOSPITAL,MADHYA PRADESH,BHOPAL,7772968916,"BM, ID, MC, MG, MP, SB, SC, SE, SG, SL, SM, SN, SO, SP, SS, ST, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,17,BHOPAL,"ID, MC, MG, SB, SC, SG, SN, SU",8,CAR|MED|NEU|ONC|ORT|URO,6,6.2,3.13,3.2,29,,ADVANCED,8.43,CAR|MED|NEU|ONC|OPH|ORT|SUR|URO,8.43,ADVANCED,Standard Secondary General,0755 264 2960,,23.2722572,77.3446373,Standard Secondary General
bhopal,BHOPAL,vijay shree hospital,"HIG 3 ADARSH COLONY NEAR SBI BANK GANDHI NAGAR AIRPORT ROAD BHOPAL, Bhopal, Madhya Pradesh, 462036",Certified,,,23.294089,77.3450446,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,100,HOSP23P192668,VIJAY SHREE HOSPITAL,MADHYA PRADESH,BHOPAL,9993823003,"ID, SB, SG, SP, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,5,BHOPAL,"ID, SB, SG, SU",11,MED|ORT|URO,3,3.1,0.83,4.5,10,,ADVANCED,3.78,MED|OPH|ORT|SUR|URO,3.78,ADVANCED,Standard Secondary General,078693 92270,,23.2950058,77.3449184,Standard Secondary General
bhopal,BHOPAL,shalya joint care center,"B-18 SHAHPURA, SHAHPURA, BHOPAL, BHOPAL, Madhya Pradesh, India, 462039",Accredited,http://www.shalyajointcare.com/,+91 755 246 5024,23.1879863,77.4276226,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.3,35,,CORE,3.2,MED|OPH|ORT|SUR,3.2,CORE,Boutique Super-Specialty,0755 246 5024,http://www.shalyajointcare.com/,23.197893,77.4301839,Boutique Super-Specialty
bhopal,BHOPAL,haque multispeciality hospital,"PLOTE NO. 1 NEELESH NAGAR , NEAR GEETAAJALI PETROL PUMP ,NEELBAD RATIBAD ROAD BHOPAL, Bhopal, Madhya Pradesh, 462043",Certified,,,23.2032566,77.3595581,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,100,HOSP23P130564,HAQUE MULTISPECIALITY HOSPITAL,MADHYA PRADESH,BHOPAL,8878545454,"SB, MG",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,2,BHOPAL,"SB, MG",8,MED|ORT|URO,3,3,0.83,4.8,15,,ADVANCED,3.84,MED|OPH|ORT|SUR|URO,3.84,ADVANCED,Standard Secondary General,,,23.1864937,77.3347485,Standard Secondary General
bhopal,BHOPAL,yash hospital,"184,nearpran-kuti colony road ,airportroad ,gandhi-nager,bhopal-mp , Bhopal, Madhya Pradesh, 462036",Certified,http://www.yashhospital.com/,+91 75090 18337,23.301871,77.3372637,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,100,HOSP23P192712,YASH HOSPITAL,MADHYA PRADESH,BHOPAL,8109160543,"ER, ID, SB, SG, SP, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,6,BHOPAL,"ER, ID, SB, SG, SU",3,EMD|MED|ORT|URO,4,4.1,1,2.9,10,,ADVANCED,4.12,EMD|MED|OPH|ORT|SUR|URO,4.12,ADVANCED,Advanced Multispecialty,093019 43924,http://www.yashhospital.com/,23.2955644,77.3455637,Advanced Multispecialty
bhopal,BHOPAL,health star multi speciality hospital,"IN FRONT OF SBI, NEAR THANA AIRPORT ROAD, GANDHI NAGAR, BHOPAL, Bhopal, Madhya Pradesh, 462030",Certified,https://bank.sbi/,+91 1800 1234,23.301871,77.3372637,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,98.63,HOSP23P205831,HEALTH STAR MULTISPECIALITY HOSPITAL,MADHYA PRADESH,BHOPAL,8602102715,"SB, SG, SU",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,3,BHOPAL,"SB, SG, SU",11,MED|ORT|URO,3,3,0.83,4.2,5,,ADVANCED,3.75,MED|OPH|ORT|SUR|URO,3.75,ADVANCED,Standard Secondary General,095169 22781,,23.2955016,77.3457124,Standard Secondary General
bhopal,BHOPAL,navjeevan hospital,"53-54 GROUND FLOOR SOUTH PATEL NAGAR , Bhopal, Madhya Pradesh, 110008",Empaneled,,,23.7126237,76.0038954,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH+PMJAY,100,HOSP23P127969,NAVJEEVAN HOSPITAL,MADHYA PRADESH,BHOPAL,9589708680,"BM, ER, MC, MG, MN, MP, SB, SG, SM, SO, SS, ST, SU",Private(For Profit),Only CGHS,Hospital Approved for Empanelment,,13,BHOPAL,"ER, MC, MG, SB, SG, SU",2,CAR|EMD|MED|ORT|URO,5,5.1,2.28,3,172,,ADVANCED,6.15,CAR|EMD|MED|OPH|ORT|SUR|URO,6.15,ADVANCED,Standard Secondary General,095897 08680,https://www.navjeevanhospitalbhopal2010.in/,23.1948541,77.4704609,Standard Secondary General
bhopal,BHOPAL,maruti multispeciality hospital,"E-21 ,PATEL NAGER , NEAR DADA JI DHAM ,VARDHMAN COLONY ,RAISEN ROAD ,BHOPAL , Bhopal, Madhya Pradesh, 462022",Certified,https://www.marutimhospital.com/,+91 99819 13232,23.2533459,77.5027528,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH+PMJAY,100,HOSP23P136750,MARUTI MULTISPECIALITY HOSPITAL,MADHYA PRADESH,BHOPAL,8964023250,"ID, MG, ER, SB, SG, ST",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,6,BHOPAL,"ID, MG, ER, SB, SG",3,EMD|MED|ORT,3,3.2,0.67,4.7,63,,CORE,3.73,EMD|MED|OPH|ORT|SUR,3.73,CORE,Standard Secondary General,099819 13232,https://www.marutimhospital.com/,23.2524623,77.5032829,Standard Secondary General
bhopal,BHOPAL,jeevandanmulticare hospital,"BHEL SANGAM CHOURAHA DANISH NAGAR BAGSEWANIYA BHOPAL, Bhopal, Madhya Pradesh, 462043",Certified,,+91 88398 08687,23.1899206,77.4646129,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.5,37,,CORE,3.08,MED|OPH|ORT|SUR,3.08,CORE,Standard Secondary General,088398 08687,,23.189442,77.46478,Standard Secondary General
bhopal,BHOPAL,rajdhani hospital,"Plot No. 14, Bhopal Bypass Road, Near Lambakheda Flyover, Bhopal, M.P., Bhopal, Madhya Pradesh, 462038",Certified,https://rajdhanihospitalbpl.com/index.php/contact/,,23.3432287,77.4367096,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.5,12,,ADVANCED,3.68,MED|OPH|ORT|SUR|URO,3.68,ADVANCED,Standard Secondary General,,https://rajdhanihospitalbpl.com/index.php/contact/,23.3392497,77.4037044,Standard Secondary General
bhopal,BHOPAL,mount hospital,"HIG-1/637 ARVIND VIHAR BAGSEWANIYA BHOPAL, Bhopal, Madhya Pradesh, 462043",Certified,http://mounthospital.co.in/,+91 99810 57127,23.1942467,77.4738133,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,100,HOSP23P143632,MOUNT HOSPITAL,MADHYA PRADESH,BHOPAL,9981057127,CP,Private(Not For Profit),Only CGHS,Hospital Approved for Empanelment,,1,BHOPAL,CP,1,EMD|MED|ORT|URO,4,4,1,3.9,128,,ADVANCED,4.46,EMD|MED|OPH|ORT|SUR|URO,4.46,ADVANCED,Advanced Multispecialty,099810 57127,http://mounthospital.co.in/,23.1942467,77.4738133,Advanced Multispecialty
bhopal,BHOPAL,jeevan multispeciality hospital and trauma center,"Indore Bypass 220 Ring Road Meena Chauraha Parvaliya Sani Bhopal , Bhopal, Madhya Pradesh, 462001",Certified,,,23.3354483,77.3658606,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.9,39,,ADVANCED,3.85,MED|OPH|ORT|SUR|URO,3.85,ADVANCED,Standard Secondary General,,,23.3353565,77.3640473,Standard Secondary General
bhopal,BHOPAL,the capital hospital,"SAHYOG BUILDING, SAHYOG PETROL PUMP, BHOPAL (M.P.), Bhopal, Madhya Pradesh, 462047",Certified,https://thecapitalhospital.in/,+91 87189 69744,23.1923671,77.4827149,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.2,13,,ADVANCED,3.65,MED|OPH|ORT|SUR|URO,3.65,ADVANCED,Advanced Multispecialty,087189 69744,https://thecapitalhospital.in/,23.145353,77.4819475,Advanced Multispecialty
bhopal,BHOPAL,ganpati hospital,"ADAMPUR CHHAWANI,NEAR HOTEL RESHUMRAO,RAISEN ROAD , BHOPAL ,, Bhopal, Madhya Pradesh, 462022",Certified,,,23.2524783,77.5299262,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.3,80,,ADVANCED,3.76,MED|OPH|ORT|SUR|URO,3.76,ADVANCED,Standard Secondary General,,,23.237107,77.433887,Standard Secondary General
bhopal,BHOPAL,samriddhi hospital,"Mandloi Market Gram Kurana, Bioara Road, Bhopal, M.P., Bhopal, Madhya Pradesh, 462036",Certified,,,23.3219359,77.3124742,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.7,20,,ADVANCED,3.71,MED|OPH|ORT|SUR|URO,3.71,ADVANCED,Standard Secondary General,098936 86162,,23.3216161,77.3130796,Standard Secondary General
bhopal,BHOPAL,knp hospital and medical research center,"Inside KNP college Campus,Bagli road,Misrod,Bhopal,462047, Bhopal, Madhya Pradesh, 462047",Certified,,,23.1616561,77.4793189,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.8,28,,CORE,3.03,MED|OPH|ORT|SUR,3.03,CORE,Advanced Multispecialty,099773 83338,https://www.knphospital.com/,23.1618032,77.4793152,Advanced Multispecialty
bhopal,BHOPAL,prabhu prem netralaya and general hospital,"P-68, RAJDHANI SHISHAK NAGAR,HOSHANGABAD ROAD,BHOPAL , Bhopal, Madhya Pradesh, 462047",Certified,,,23.1491559,77.4787392,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH+PMJAY,100,HOSP23P117974,prabhu prem netralaya and general hospital,MADHYA PRADESH,BHOPAL,9977000850,"S3, MG",Private(Not For Profit),PMJAY,Hospital Approved for Empanelment,,2,BHOPAL,MG,8,MED|ORT|URO,3,3,0.83,4.3,65,,ADVANCED,3.86,MED|OPH|ORT|SUR|URO,3.86,ADVANCED,Small Day-Care Clinics,099770 00850,,23.142067,77.4832868,Small Day-Care Clinics
bhopal,BHOPAL,mrityunjay multispeciality hospital,"Plot No -02 Seth  Phoolchand  Nagar,Mandideep Raisen,462046(M.P), Raisen, Madhya Pradesh, 462046",Certified,,,23.1055701,77.5101417,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.6,24,,CORE,3,MED|OPH|ORT|SUR,3,CORE,Standard Secondary General,,,23.1850956,77.4216744,Standard Secondary General
bhopal,BHOPAL,future multi specility hospital and trauma centre,"NEAR ALLAHABAD BANK ,PHANDA KALA ,BHOPAL , Bhopal, Madhya Pradesh, 462030",Certified,,,23.228926,77.2072982,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,3.7,3,,ADVANCED,3.59,MED|OPH|ORT|SUR|URO,3.59,ADVANCED,Advanced Multispecialty,,,23.2282482,77.2036857,Advanced Multispecialty
bhopal,BHOPAL,awadh multispeciality hospital,"NEAR PANCHAYT BHAVAN GRAM BARKHEDI SEHORE , Sehore, Madhya Pradesh, 466001",Certified,,,23.1546843,77.1528304,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,3.5,8,,ADVANCED,3.59,MED|OPH|ORT|SUR|URO,3.59,ADVANCED,Standard Secondary General,088712 45963,,23.2246585,77.4901822,Standard Secondary General
bhopal,BHOPAL,sahyog hospital,"MAIN ROAD ,NEAR HP PETROL PUMP,AHMADPUR DISTT.SEHORE, Sehore, Madhya Pradesh, 466665",Certified,,,23.5008711,77.207418,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,5,2,,ADVANCED,3.74,MED|OPH|ORT|SUR|URO,3.74,ADVANCED,Standard Secondary General,062663 09310,,23.2681217,77.4679702,Standard Secondary General
bhopal,BHOPAL,government medical college and associated hospitals,"SANCHI ROAD,NH-86, INFRONT OF KHEL PARISAR, VIDISHA, VIDISHA, Madhya Pradesh, India, 464001",Accredited,https://gmcvidisha.org/,,23.5143823,77.8002499,EMD|MED|OPH|ORT|PUL|SUR,Emergency Medicine|General Medicine|Ophthalmology|Orthopedics|Pulmonology|Surgery,4,NABH_ONLY,0,,,,,,,,,,,,,,,EMD|MED|ORT|PUL,4,4,0.91,4.4,663,,CORE,4.28,EMD|MED|OPH|ORT|PUL|SUR,4.28,CORE,Government,,,23.2591901,77.3942329,Government
bhopal,BHOPAL,sanjeevani hospital multispecialist & trauma center,"NEAR MADHUL MILAN FACTORY,BYPASS ROAD, BIORA, Rajgarh, Madhya Pradesh, 465667",Certified,,+91 90288 79214,23.8994396,76.8986929,MED|OPH|ORT|SUR,General Medicine|Ophthalmology|Orthopedics|Surgery,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT,2,2,0.46,4.6,16,,CORE,3,MED|OPH|ORT|SUR,3,CORE,Advanced Multispecialty,098936 58195,,23.8994396,76.8986929,Advanced Multispecialty
bhopal,BHOPAL,shri ram hospital and multi speciality hospital,"INFRONT OF ADANI WILLMAR ,SANCHI ROAD ,VIDISHA , Vidisha, Madhya Pradesh, 464001",Certified,,+91 98939 02827,23.5192118,77.7989745,MED|OPH|ORT|SUR|URO,General Medicine|Ophthalmology|Orthopedics|Surgery|Urology,3,NABH_ONLY,0,,,,,,,,,,,,,,,MED|ORT|URO,3,3,0.83,4.2,13,,ADVANCED,3.65,MED|OPH|ORT|SUR|URO,3.65,ADVANCED,Standard Secondary General,098939 02827,,23.5192118,77.7989745,Standard Secondary General
bhopal,BHOPAL,anamay chest hospital,"2/9 B, Saket Nagar, on RRL Tirahe to AIIMS road, Bhopal-462024, Bhopal, Madhya Pradesh, 462024",Certified,,+91 96171 89232,23.210893,77.455283,OPH|PUL,Ophthalmology|Pulmonology,1,NABH_ONLY,0,,,,,,,,,,,,,,,PUL,1,1,0.37,4.8,562,,CORE,2.5,OPH|PUL,2.5,CORE,Boutique Super-Specialty,096171 89232,,23.2108196,77.4490197,Boutique Super-Specialty
bhopal,BHOPAL,atal hospital,"MAIN ROAD KAROND CHORAHA BHOPAL MP , Bhopal, Madhya Pradesh, 462038",Certified,,+91 755 494 6807,23.2675952,77.4037452,MED|OPH|SUR|URO,General Medicine|Ophthalmology|Surgery|Urology,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|URO,2,2,0.55,3.9,67,,CORE,2.99,MED|OPH|SUR|URO,2.99,CORE,Government,0755 494 6807,,23.3028801,77.4083517,Government
bhopal,BHOPAL,yashvi multi speciality hospital,"PLOT NO. 2 SUKHI SEWANIYA,BYPASS CHOURAHA ,VIDISHA ROAD BHOPAL , Bhopal, Madhya Pradesh, 462010",Certified,,,23.2947149,77.4297246,MED|OPH|SUR|URO,General Medicine|Ophthalmology|Surgery|Urology,2,NABH+PMJAY,100,HOSP23P130637,YASHVI MULTI SPECIALITY HOSPITAL,MADHYA PRADESH,BHOPAL,9826838064,"ID, MG, SB, SG",Private(For Profit),PMJAY,Hospital Approved for Empanelment,,4,BHOPAL,"ID, MG, SB, SG",8,MED|ORT|URO,3,3.2,0.83,4.2,15,,ADVANCED,3.75,MED|OPH|ORT|SUR|URO,3.75,ADVANCED,Standard Secondary General,,,23.3383631,77.474969,Standard Secondary General
bhopal,BHOPAL,abhishri hospital pvt. ltd.,"PLOT NO 22 C- SECTOR INDRAPURI BHOPAL , Bhopal, Madhya Pradesh, 462021",Certified,,+91 755 353 9977,23.2571349,77.4606519,MED|OPH|SUR|URO,General Medicine|Ophthalmology|Surgery|Urology,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|URO,2,2,0.55,,,,CORE,2.9,MED|OPH|SUR|URO,2.9,CORE,Standard Secondary General,0755 353 9977,,23.2551272,77.4700894,Standard Secondary General
bhopal,BHOPAL,bhaskar hospital,"JAIL ROAD ,NEAR SAGAR GAIRE,KAROND,BHOPAL-MP, Bhopal, Madhya Pradesh, 462038",Certified,,,23.3010109,77.3683932,MED|OPH|SUR|URO,General Medicine|Ophthalmology|Surgery|Urology,2,NABH_ONLY,0,,,,,,,,,,,,,,,MED|URO,2,2,0.55,3.5,14,,CORE,2.88,MED|OPH|SUR|URO,2.88,CORE,Standard Secondary General,,,23.303032,77.392006,Standard Secondary General
